TokenID,coconut,citrus,fish,tobacco,cotton,pig,wood,sugarcane,grain,meat,coconut liquor,crate-packed citrus,crate-packed coconuts,barrel-packed fish,barrel-packed meat,bags,bag-packed tobacco,bag-packed grain,bag-packed cotton,bag-packed sugarcane,clay,bricks,planks,crates,barrels,wild game,stone
1292,3.25,3.25,2.5,1,1.45,0.2667,0.1833,0,0,0,1.0833,5.25,5.25,1.75,1.75,0.225,2.0833,4.1667,2.0833,2.0833,0.3063,4.25,0,0,0,0,0
1293,4.75,4.75,4.5,0.7,1.4,0.2333,0.1833,0,0,0,1.25,6.25,6.25,2.0833,2.0833,0.275,1.75,1.75,1.75,1.75,0,2.75,0,0,0,0,0
1294,3.25,3.25,1.5,0.6,0.8,0.1333,0.1833,0,0,0,2.0833,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
1295,2.75,2.75,1.5,0.8,1.2,0.2,0.2167,0.2,0.3,0,1.25,5.75,5.75,1.9167,1.9167,0.275,2.25,2.25,2.25,2.25,0,2.75,0,0,0,0,0
1296,5.5,5.5,3.5,1.1667,1.4,0.1667,0.2333,0,0,0,2.5,7,7,2.3333,2.3333,0.45,2,2,2,2,0.2375,6.5,0,0,0,0,0
1297,2.75,2.75,1.5,0.6667,1.2,0.2,0.2167,0,0,0,1.25,5.75,5.75,1.9167,1.9167,0.275,2.25,2.25,2.25,2.25,0,2.75,0,0,0,0,0
1298,3.25,3.25,2.5,0.6667,1.2,0.2,0.15,0,0,0,1.4167,6.25,6.25,2.0833,2.0833,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
1299,3.25,3.25,2,0.6,0.8,0.1333,0.1167,0,0,0,1.4167,4.25,4.25,1.4167,1.4167,0.225,1.0833,1.0833,1.0833,1.0833,0,2.25,0,0,0,0,0
1300,2.75,2.75,4,0.8667,1.6,0.2667,0.1167,0.2667,0.4,0,2.25,6.75,6.75,2.25,2.25,0.275,1.9167,1.9167,1.9167,1.9167,0,2.75,0,0.9167,0.675,0,0.0938
1301,4,4,3.5,0.6667,1.2,0.2,0.2,0,0,0,1.6667,6,6,2,2,0.3,2,2,2,2,0,3,0,0,0,0,0
1302,5.75,5.75,5,0.6667,1.2,0.2,0.2167,0,0,0,2.5833,6.75,6.75,2.25,2.25,0.375,1.9167,1.9167,1.9167,1.9167,0,3.75,0,0,0,0,0
1303,2.25,2.25,1,0.6,0.8,0.1333,1.125,0,0,1.125,1.4167,4.25,4.25,1.4167,1.4167,0.225,1.0833,1.0833,1.0833,1.0833,0,2.25,0.35,0.25,0.1062,0,0
1304,4.25,4.25,3.5,0.7667,1.1,0.1667,0.15,0,0,0,2.0833,6.75,6.75,2.25,2.25,0.425,1.25,1.25,1.25,1.25,0.0813,4.25,0,0,0,0,0.2313
1305,3.25,3.25,2,0.7333,0.8,0.1333,0.1833,0.1333,0.2,0,1.75,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
1306,5.25,5.25,5,0.7,1.4,0.2333,0.1833,0,0,0,2.4167,6.75,6.75,2.25,2.25,0.325,1.9167,1.9167,1.9167,1.9167,0,3.25,0,0,0,0,0
1307,3,3,2,0.7,1,0.1667,0.2,0.0667,0.1,0.2,1.6667,5.5,5.5,1.8333,1.8333,0.3,1.8333,1.8333,1.8333,1.8333,0.1,3,0,0,0,0,0
1308,5.5,5.5,7,0.9333,2.4,0.4,0.2333,0.2,0.3,0.65,1.8333,9.5,9.5,3.1667,3.1667,0.35,17,2.8333,5.6667,2.8333,0.1375,3.5,0,0,0,0,0
1309,3,3,1.5,0.6,0.8,0.1333,0.2,0,0,0,1.3333,5,5,1.6667,1.6667,0.3,1.6667,1.6667,1.6667,1.6667,0,3,0,0,0,0,0
1310,3,3,1.5,0.6,0.8,0.1333,0.1667,0,0,0,2,5,5,1.6667,1.6667,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
1311,2,2,3,0.7667,1.8,0.3,0.1667,0,0,0,1.3333,6.5,6.5,2.1667,2.1667,0.2,2.5,2.5,2.5,2.5,0,2,0,0,0,0,0
1312,4.75,4.75,2.5,0.6,0.8,0.1333,0.2167,0,0,0,2.5833,5.75,5.75,1.9167,1.9167,0.375,1.5833,1.5833,1.5833,1.5833,0,3.75,0,0,0,0,0
1313,2.25,2.25,1.5,0.6,0.8,0.1333,0.15,0,0,0,1.0833,4.25,4.25,1.4167,1.4167,0.225,1.4167,1.4167,1.4167,1.4167,0,2.25,0,0,0,0,0
1314,3,3,1,0.6,0.8,0.1333,0.1667,0,0,0,1.6667,5,5,1.6667,1.6667,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
1315,3.75,3.75,2.5,0.6333,1,0.1667,0.775,0,0,0.975,1.9167,6.25,6.25,2.0833,2.0833,0.375,1.75,1.75,1.75,1.75,0,3.75,0.65,0.4167,0.1437,0,0
1316,2.75,2.75,3,1.2667,1.6,0.2667,0.1833,1.0667,1.6,0.575,1.25,6.75,6.75,2.25,2.25,0.275,11.5,1.9167,3.8333,1.9167,0.0688,2.75,0,0,0,0,0
1317,3.5,3.5,2,0.6,0.8,0.1333,0.1333,0,0,0,1.8333,4.5,4.5,1.5,1.5,0.25,1.1667,1.1667,1.1667,1.1667,0,2.5,0,0,0,0,0
1318,5,5,6.5,0.7333,1.6,0.2667,0.1333,0,0,0,1,6,6,2,2,0.2,2,2,2,2,0,2,0,0,0,0,0
1319,5,5,7.5,1.0333,2.2,0.3667,0.3,0.5,0.75,0,1,7.5,7.5,2.5,2.5,0.2,2.1667,2.1667,2.1667,4.3333,0,2,0,0,0,0,0
1320,1.75,1.75,2.5,0.5333,0.4,0.0667,0.1833,0,0,0,0.9167,1.75,1.75,0.5833,0.5833,0.075,1.5833,1.5833,1.5833,1.5833,0,0.75,0,0,0,0,0
1321,1.25,1.25,2.5,0.5333,0.4,0.0667,0.15,0,0,0,0.75,1.25,1.25,0.4167,0.4167,0.025,1.4167,1.4167,1.4167,1.4167,0,0.25,0,0,0,0,0
1322,5.25,5.25,6.5,0.9,1.4,0.2333,0.325,0.3,0.45,0,1.4167,5.75,5.75,1.9167,1.9167,0.225,1.5833,1.5833,1.5833,3.1667,0,2.25,0,0,0,0,0
1323,3,3,1.5,0.6,0.8,0.1333,0.1667,0,0,0,2,5,5,1.6667,1.6667,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
1324,2.5,2.5,3,0.7667,1.8,0.3,0.2,0,0,0,1.5,7,7,2.3333,2.3333,0.25,2.6667,2.6667,2.6667,2.6667,0,2.5,0,0,0,0,0
1325,4,4,3,0.7,1.4,0.2333,0.2333,0,0,0,2.6667,7.5,7.5,2.5,2.5,0.4,2.1667,2.1667,2.1667,2.1667,0,4,0,0,0,0,0
1326,2.25,2.25,1,0.6,0.8,0.1333,0.1167,0,0,0,1.75,4.25,4.25,1.4167,1.4167,0.225,1.0833,1.0833,1.0833,1.0833,0,2.25,0,0,0,0.95,0
1327,3,3,2.5,0.6667,1.2,0.2,0.1333,0,0,0,1,6,6,2,2,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0.9,0
1328,2.5,2.5,2.5,0.8333,1,0.1667,0.35,0.2,0.3,0,1.5,5,5,1.6667,1.6667,0.25,1.3333,1.3333,1.3333,2.6667,0,2.5,0,0,0,1,0
1329,2.25,2.25,2.5,0.6667,1.2,0.2,0.15,0,0,0,1.0833,5.25,5.25,1.75,1.75,0.225,1.75,1.75,1.75,1.75,0,2.25,0,0,0,1.25,0
1330,2.75,2.75,1.5,0.6,0.8,0.1333,0.1833,0,0,0,1.9167,4.75,4.75,1.5833,1.5833,0.275,1.5833,1.5833,1.5833,1.5833,0,2.75,0,0,0,0,0
1331,5.25,5.25,7,0.8333,2.2,0.3667,1.025,0,0,1.025,1.75,8.75,8.75,2.9167,2.9167,0.325,2.25,2.25,2.25,2.25,0,3.25,0.45,0.3611,0.1313,0,0
1332,2.75,2.75,3.5,0.6,0.4,0.0667,0.1833,0.0333,0.05,0.575,0.9167,1.75,1.75,0.5833,0.5833,0.075,9.5,1.5833,3.1667,1.5833,0.1688,0.75,0,0,0,0,0
1333,2.25,2.25,2.5,0.7333,1.6,0.2667,0.1833,0,0,0,2.0833,6.25,6.25,2.0833,2.0833,0.225,2.4167,2.4167,2.4167,2.4167,0,2.25,0,0,0,0,0
1334,2.25,2.25,1,0.6667,0.8,0.1333,0.1167,0.0667,0.1,0.625,1.75,4.25,4.25,1.4167,1.4167,0.225,6.5,1.0833,2.1667,1.0833,0.0563,2.25,0,0,0,0,0
1335,2.25,2.25,1.5,0.6,0.8,0.1333,0.15,0,0,0,1.0833,4.25,4.25,1.4167,1.4167,0.225,1.4167,1.4167,1.4167,1.4167,0,2.25,0,0,0,0,0
1336,5,5,4,1.1333,0.8,0.1333,0.1333,0.5333,0.8,0.6,1.6667,6,6,2,2,0.4,6,1,2,1,0.075,4,0,0,0,0,0
1337,2,2,1.5,0.6,0.8,0.1333,0.1333,0,0,0,1,4,4,1.3333,1.3333,0.2,1.3333,1.3333,1.3333,1.3333,0,2,0,0,0,0,0
1338,0.75,0.75,1.5,1.0667,0.4,0.0667,0.1833,0.2667,0.4,0,0.9167,1.75,1.75,0.5833,0.5833,0.075,1.5833,1.5833,1.5833,1.5833,0,0.75,0,0,0,0,0
1339,3.25,3.25,5.5,0.7667,1.8,0.3,0.0833,0,0,0,2.0833,7.75,7.75,2.5833,2.5833,0.325,1.5833,1.5833,1.5833,1.5833,0,3.25,0,0,0,1.25,0
1340,2.25,2.25,1,0.6,0.8,0.1333,0.1167,0,0,0,3.0833,4.25,4.25,1.4167,1.4167,0.225,1.0833,1.0833,1.0833,1.0833,0,2.25,0,0,0,0,0
1341,4.75,4.75,5,1.2,1.6,0.2,0.1167,0,0,0,1.5833,6.75,6.75,2.25,2.25,0.375,1.25,1.25,1.25,1.25,0.1688,5.75,0,0,0,0,0
1342,4.25,4.25,3,1.2,1.6,0.2,0.25,0,0,0,2.0833,7.25,7.25,2.4167,2.4167,0.425,2.0833,2.0833,2.0833,2.0833,0.2062,6.25,0,0,0,0,0
1343,3.25,3.25,1.5,0.6,0.8,0.1333,0.1833,0,0,0,2.0833,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
1344,4.5,4.5,4,0.9333,1.05,0.2,0.1333,0,0,0,1.5,4.5,4.5,1.5,1.5,0.25,1.1667,2.3333,1.1667,1.1667,0.2875,4.5,0,0,0,0,0
1345,2.5,2.5,1.5,0.6667,1.2,0.2,0.2,0,0,0,1.1667,5.5,5.5,1.8333,1.8333,0.25,2.1667,2.1667,2.1667,2.1667,0,2.5,0,0,0,1.2,0
1346,2.25,2.25,5,0.9333,2.1,0.3333,0.1167,0,0,0,2.0833,7.25,7.25,2.4167,2.4167,0.225,2.0833,2.0833,2.0833,2.0833,0.0813,2.25,0,0,0,1.35,0.2313
1347,5.5,5.5,7,1,2,0.3333,0.45,0.5,0.75,0,2.1667,9.5,9.5,3.1667,3.1667,0.45,2.1667,2.1667,2.1667,4.3333,0,4.5,0,0,0,1.6,0
1348,3.75,3.75,1.5,0.6,0.8,0.1333,0.2167,0,0,0,2.25,5.75,5.75,1.9167,1.9167,0.375,1.5833,1.5833,1.5833,1.5833,0,3.75,0,0,0,0,0
1349,3.25,3.25,4,0.8,2,0.3333,0.2167,0,0,0,1.4167,8.25,8.25,2.75,2.75,0.325,2.4167,2.4167,2.4167,2.4167,0,3.25,0,0,0,1.55,0
1350,6.25,6.25,6.5,0.7333,1.6,0.2667,0.1833,0,0,0,2.75,7.25,7.25,2.4167,2.4167,0.325,2.0833,2.0833,2.0833,2.0833,0,3.25,0,0,0,0,0
1351,2.25,2.25,1,0.6,0.8,0.1333,0.1167,0,0,0,1.4167,4.25,4.25,1.4167,1.4167,0.225,1.0833,1.0833,1.0833,1.0833,0,2.25,0,0,0,0,0
1352,2.25,2.25,4,0.8333,2.2,0.3667,0.1833,0,0,0,1.75,7.75,7.75,2.5833,2.5833,0.225,2.9167,2.9167,2.9167,2.9167,0,2.25,0,0,0,0.65,0
1353,4,4,4,0.8,1.3,0.2,0.1667,0,0,0,1.6667,6,6,2,2,0.3,1.6667,1.6667,1.6667,1.6667,0.125,3,0,0,0,0,0.275
1354,4.25,4.25,2,0.6,0.8,0.1333,0.25,0,0,0,2.4167,6.25,6.25,2.0833,2.0833,0.425,1.75,1.75,1.75,1.75,0,4.25,0,0,0,1.55,0
1355,2.75,2.75,1,0.6,0.8,0.1333,0.15,0,0,0,1.5833,4.75,4.75,1.5833,1.5833,0.275,1.25,1.25,1.25,1.25,0,2.75,0,0,0,0,0
1356,2.75,2.75,1.5,1.1333,1.2,0.1333,0.1833,0,0,0,1.5833,4.75,4.75,1.5833,1.5833,0.275,1.5833,1.5833,1.5833,1.5833,0.1938,4.75,0,0,0,0,0
1357,3.75,3.75,2.5,0.8667,1.2,0.2,0.1833,0.3,0.45,0.575,1.25,6.75,6.75,2.25,2.25,0.375,9.5,1.5833,3.1667,3.1667,0.0688,3.75,0,0,0,0,0
1358,4.75,4.75,2.5,0.6,0.8,0.1333,0.2833,0,0,0,2.25,5.75,5.75,1.9167,1.9167,0.375,1.9167,1.9167,1.9167,1.9167,0,3.75,0,0,0,0,0
1359,3.75,3.75,2.5,0.6667,1.2,0.2,0.2167,0,0,0,1.25,5.75,5.75,1.9167,1.9167,0.275,2.25,2.25,2.25,2.25,0,2.75,0,0,0,0,0
1360,5,5,7,1.1333,2.25,0.4,0.1333,0,0,0,1.3333,7,7,2.3333,2.3333,0.2,2,4,2,2,0.3,4,0,0,0,0,0
1361,5.75,5.75,5,0.6667,1.2,0.2,0.15,0,0,0,2.25,5.75,5.75,1.9167,1.9167,0.275,1.5833,1.5833,1.5833,1.5833,0,2.75,0,0,0,0,0
1362,3,3,1.5,0.7333,0.9,0.4,0.1667,0,0,0,2.6667,5,5,1.6667,1.6667,0.3,1.3333,2.6667,1.3333,2.6667,0,3,0,0,0,1.1,0
1363,0,0,1.5,0.5333,0.4,0.0667,0.1333,0,0,0,1,1,1,0.3333,0.3333,0,1.3333,1.3333,1.3333,1.3333,0,0,0,0,0,0,0
1364,3.25,3.25,1.5,0.6667,1.2,0.2,0.25,0,0,0,1.4167,6.25,6.25,2.0833,2.0833,0.325,2.4167,2.4167,2.4167,2.4167,0,3.25,0,0,0,0,0
1365,4.25,4.25,1.5,0.6,0.8,0.1333,0.25,0,0,0,2.4167,6.25,6.25,2.0833,2.0833,0.425,1.75,1.75,1.75,1.75,0,4.25,0,0,0,0,0
1366,2.25,2.25,1,0.6,0.8,0.1333,0.1167,0,0,0,1.75,4.25,4.25,1.4167,1.4167,0.225,1.0833,1.0833,1.0833,1.0833,0,2.25,0,0,0,0,0
1367,2.25,2.25,2,0.6667,1.2,0.2,0.15,0,0,0,1.0833,5.25,5.25,1.75,1.75,0.225,1.4167,1.4167,1.4167,1.4167,0,2.25,0,0.75,0.325,1.45,0.0813
1368,3,3,3,0.8667,1.2,0.2,0.7,0.3,0.45,0.8,2,6,6,2,2,0.3,1.6667,1.6667,1.6667,3.3333,0,3,0.5,0.3333,0.15,0,0
1369,2.5,2.5,3.5,0.7333,1.6,0.2667,0.1667,0,0,0,1.8333,6.5,6.5,2.1667,2.1667,0.25,2.1667,2.1667,2.1667,2.1667,0,2.5,0,0,0,0,0
1370,0.75,0.75,1.5,0.5333,0.4,0.0667,0.1833,0,0,0,0.9167,1.75,1.75,0.5833,0.5833,0.075,1.5833,1.5833,1.5833,1.5833,0,0.75,0,0,0,0,0
1371,5.25,5.25,6.5,0.9333,2.1,0.6,0.1833,0,0,0,1.0833,7.25,7.25,2.4167,2.4167,0.225,2.75,5.5,2.75,5.5,0,2.25,0,0,0,0,0
1372,3,3,2.5,0.6667,1.2,0.2,0.1667,0,0,0,1.6667,5,5,1.6667,1.6667,0.2,2,2,2,2,0,2,0,0,0,0,0
1373,2.75,2.75,1.5,0.6,0.8,0.1333,0.25,0,0,0,1.25,4.75,4.75,1.5833,1.5833,0.275,1.9167,1.9167,1.9167,1.9167,0,2.75,0,0,0,0,0
1374,2,2,4,0.8333,2.2,0.3667,0.1667,0,0,0,3.3333,7.5,7.5,2.5,2.5,0.2,2.8333,2.8333,2.8333,2.8333,0,2,0,0,0,0,0
1375,0,0,1.5,0.8667,0.65,0.1333,0.1333,0,0,0,0.6667,1,1,0.3333,0.3333,0,1.3333,2.6667,1.3333,1.3333,0.275,2,0,0,0,0.4,0
1376,2.25,2.25,5.5,1.3667,2.6,0.3667,0.1167,0,0,0,2.0833,7.75,7.75,2.5833,2.5833,0.225,2.25,2.25,2.25,2.25,0.1563,4.25,0,0,0,1.25,0
1377,0.75,0.75,3,0.6333,1,0.1667,0.1833,0,0,0,1.25,3.25,3.25,1.0833,1.0833,0.075,2.0833,2.0833,2.0833,2.0833,0,0.75,0,0,0,0,0
1378,3.25,3.25,2.5,0.6667,1.2,0.2,0.15,0,0,0,1.4167,6.25,6.25,2.0833,2.0833,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
1379,4,4,3,0.7,1.4,0.2333,1,0,0,1,2.6667,7.5,7.5,2.5,2.5,0.4,2.1667,2.1667,2.1667,2.1667,0,4,0.7,0.4444,0.2,0,0
1380,2,2,1.5,0.9333,1.05,0.2,0.1333,0,0,0,1.3333,4,4,1.3333,1.3333,0.2,1.3333,2.6667,1.3333,1.3333,0.25,4,0,0,0,0,0
1381,2.25,2.25,1.5,0.6667,1.2,0.2,0.1833,0,0,0,1.0833,5.25,5.25,1.75,1.75,0.225,2.0833,2.0833,2.0833,2.0833,0,2.25,0,0,0,0,0
1382,2.25,2.25,1,0.9333,1.05,0.2,0.1167,0,0,0,1.75,4.25,4.25,1.4167,1.4167,0.225,1.0833,2.1667,1.0833,1.0833,0.2313,4.25,0,0,0,0,0
1383,5.25,5.25,4.5,0.6667,1.2,0.2,0.1833,0,0,0,2.4167,6.25,6.25,2.0833,2.0833,0.325,1.75,1.75,1.75,1.75,0,3.25,0,0,0,0,0
1384,3.25,3.25,1,0.6,0.8,0.1333,0.1833,0,0,0,1.75,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
1385,5.5,5.5,4,0.6333,1,0.1667,0.2333,0,0,0,1.8333,6,6,2,2,0.35,2,2,2,2,0,3.5,0,0,0,1.5,0
1386,2,2,1.5,0.6,0.8,0.1333,1,0,0,1,1,4,4,1.3333,1.3333,0.2,1.3333,1.3333,1.3333,1.3333,0,2,0.4,0.2222,0.075,0,0
1387,3.25,3.25,2.5,1.1667,1.4,0.1667,0.1833,0,0,0,2.0833,5.75,5.75,1.9167,1.9167,0.325,1.5833,1.5833,1.5833,1.5833,0.1812,5.25,0,0,0,0,0
1388,4.25,4.25,3.5,0.8,1.3,0.4667,0.1833,0,0,0,1.0833,5.25,5.25,1.75,1.75,0.225,2.0833,4.1667,2.0833,4.1667,0,2.25,0,0,0,0,0
1389,3.25,3.25,2.5,0.6667,1.2,0.2,0.15,0,0,0,1.4167,6.25,6.25,2.0833,2.0833,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
1390,4.25,4.25,4,0.8,1.6,0.2667,0.2167,0.1333,0.2,0.625,1.4167,7.25,7.25,2.4167,2.4167,0.325,12.5,2.0833,4.1667,2.0833,0.1062,3.25,0,0,0,0,0
1391,4,4,2.5,1.2,1.2,0.2,0.2,0.8,1.2,0,1.3333,7,7,2.3333,2.3333,0.4,1.6667,1.6667,1.6667,1.6667,0,4,0,0,0,1.1,0
1392,5,5,3.5,0.6,0.8,0.1333,0.1667,0,0,0,2.6667,5,5,1.6667,1.6667,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
1393,0.5,0.5,1.5,0.5333,0.4,0.0667,0.1667,0,0,0,0.8333,1.5,1.5,0.5,0.5,0.05,1.5,1.5,1.5,1.5,0,0.5,0,0,0,0.7,0
1394,2,2,1.5,0.6667,1.2,0.2,0.1667,0,0,0,1,5,5,1.6667,1.6667,0.2,2,2,2,2,0,2,0,0,0,0,0
1395,3.75,3.75,2.5,1.1333,0.8,0.1333,0.1833,0.5333,0.8,0.375,1.5833,4.75,4.75,1.5833,1.5833,0.275,9.5,1.5833,3.1667,1.5833,0.1187,2.75,0,0,0,1.55,0
1396,7.75,7.75,8,0.7333,1.6,0.2667,1.175,0,0,1.175,1.9167,7.75,7.75,2.5833,2.5833,0.375,2.25,2.25,2.25,2.25,0,3.75,0.65,0.4167,0.1437,0,0
1397,5.25,5.25,3,0.7333,0.9,0.1333,0.25,0,0,0,2.0833,6.25,6.25,2.0833,2.0833,0.425,1.75,1.75,1.75,1.75,0.1563,4.25,0,0,0,0,0.3063
1398,3.25,3.25,3,0.6333,1,0.1667,0.15,0,0,0,1.75,4.75,4.75,1.5833,1.5833,0.225,1.5833,1.5833,1.5833,1.5833,0,2.25,0,0,0,0,0
1399,3.5,3.5,3,0.7333,0.9,0.1333,0.1,0,0,0,1.5,5.5,5.5,1.8333,1.8333,0.35,0.8333,0.8333,0.8333,0.8333,0.0625,3.5,0,0,0,0,0.2125
1400,3.5,3.5,2.5,1.1333,0.8,0.1333,0.1667,0.5333,0.8,0,1.1667,4.5,4.5,1.5,1.5,0.25,1.5,1.5,1.5,1.5,0,2.5,0,0,0,0,0
1401,3,3,2.5,0.8,1.3,0.4667,0.1333,0,0,0,1,6,6,2,2,0.3,1.3333,2.6667,1.3333,2.6667,0,3,0,0,0,0,0
1402,2,2,1.5,0.6,0.8,0.1333,0.1333,0,0,0,1,4,4,1.3333,1.3333,0.2,1.3333,1.3333,1.3333,1.3333,0,2,0,0,0,1.2,0
1403,2.25,2.25,3,1.1,2.05,0.3667,0.1833,0,0,0,1.75,6.75,6.75,2.25,2.25,0.225,2.5833,5.1667,2.5833,2.5833,0.2813,4.25,0,0,0,0,0
1404,3.25,3.25,1,0.6,0.8,0.1333,0.25,0,0,0,1.75,5.25,5.25,1.75,1.75,0.325,1.75,1.75,1.75,1.75,0,3.25,0,0,0,0,0
1405,6,6,4,0.8,1.3,0.2,0.3,0,0,0,2.3333,8,8,2.6667,2.6667,0.5,2.3333,2.3333,2.3333,2.3333,0.175,5,0,0,0,0,0.325
1406,3,3,2.5,1.2,1.2,0.2,0.1333,0.8,1.2,0,1,6,6,2,2,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
1407,2.75,2.75,3,0.7667,1.8,0.3,0.2167,0,0,0,1.25,7.25,7.25,2.4167,2.4167,0.275,2.75,2.75,2.75,2.75,0,2.75,0,0,0,0,0
1408,0.75,0.75,1.5,0.5333,0.4,0.0667,0.1833,0,0,0,0.9167,1.75,1.75,0.5833,0.5833,0.075,1.5833,1.5833,1.5833,1.5833,0,0.75,0,0,0,1.35,0
1409,3.25,3.25,4,0.7333,1.6,0.2667,1.025,0,0,1.025,1.0833,6.25,6.25,2.0833,2.0833,0.225,1.75,1.75,1.75,1.75,0,2.25,0.35,0.25,0.0813,0,0
1410,5.25,5.25,3.5,0.6,0.8,0.1333,0.1833,0,0,0,2.0833,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
1411,2,2,1,0.6667,0.8,0.1333,0.1,0.0667,0.1,0.6,3,4,4,1.3333,1.3333,0.2,6,1,2,1,0.05,2,0,0,0,0,0
1412,3,3,2.5,1,1.45,0.2667,0.1333,0,0,0,1.3333,6,6,2,2,0.3,1.3333,2.6667,1.3333,1.3333,0.225,5,0,0,0,1.2,0
1413,4.25,4.25,2.5,1.1333,0.8,0.1333,0.1833,0.5333,0.8,0,2.0833,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
1414,5,5,3,0.7333,0.9,0.1333,0.2333,0,0,0,2.3333,6,6,2,2,0.4,1.6667,1.6667,1.6667,1.6667,0.15,4,0,0,0,0,0.3
1415,4.25,4.25,3.5,0.6667,1.2,0.2,0.15,0,0,0,1.0833,6.25,6.25,2.0833,2.0833,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
1416,2.75,2.75,1,1.1333,0.8,0.1333,0.15,0.5333,0.8,0,1.5833,4.75,4.75,1.5833,1.5833,0.275,1.25,1.25,1.25,1.25,0,2.75,0,0,0,0,0
1417,4.25,4.25,3.5,0.7333,1.2,0.2,0.15,0.1,0.15,0.525,1.0833,6.25,6.25,2.0833,2.0833,0.325,8.5,1.4167,2.8333,1.4167,0.0813,3.25,0,0,0,1.55,0
1418,0,0,1.5,0.5333,0.4,0.0667,0.1333,0,0,0,0.6667,1,1,0.3333,0.3333,0,1.3333,1.3333,1.3333,1.3333,0,0,0,0,0,0,0
1419,3,3,2.5,0.8,1.2,0.2,0.1333,0.2,0.3,0,1,6,6,2,2,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
1420,5,5,4,0.8333,1,0.1667,0.2,0.2,0.3,0,1.6667,5.5,5.5,1.8333,1.8333,0.3,1.8333,1.8333,1.8333,3.6667,0,3,0,1,0.5,0,0.175
1421,0.25,0.25,1.5,1.0667,0.4,0.0667,0.15,0.2667,0.4,0,0.75,1.25,1.25,0.4167,0.4167,0.025,1.4167,1.4167,1.4167,1.4167,0,0.25,0,0,0,0,0
1422,2.5,2.5,1.5,0.6667,1.2,0.2,0.2,0,0,0,1.8333,5.5,5.5,1.8333,1.8333,0.25,2.1667,2.1667,2.1667,2.1667,0,2.5,0,0,0,0,0
1423,4.5,4.5,3.5,1.1667,1,0.1667,0.2,0.5333,0.8,0,1.8333,6,6,2,2,0.35,1.6667,1.6667,1.6667,1.6667,0,3.5,0,0,0,0,0
1424,2,2,3,0.7,1.4,0.2333,0.1333,0,0,0,1.3333,5.5,5.5,1.8333,1.8333,0.2,1.8333,1.8333,1.8333,1.8333,0,2,0,0,0,1.2,0
1425,1,1,4,0.6333,1,0.1667,0.1333,0,0,0,0.6667,2.5,2.5,0.8333,0.8333,0,1.8333,1.8333,1.8333,1.8333,0,0,0,0,0,0,0
1426,3,3,1.5,0.6,0.8,0.1333,0.1667,0,0,0,2,5,5,1.6667,1.6667,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
1427,3,3,2,0.6,0.8,0.1333,0.1,0,0,0,2.3333,4,4,1.3333,1.3333,0.2,1,1,1,1,0,2,0,0,0,0,0
1428,2,2,3,0.7667,1.8,0.3,0.1667,0,0,0,1,6.5,6.5,2.1667,2.1667,0.2,2.5,2.5,2.5,2.5,0,2,0,0,0,0,0
1429,2.25,2.25,1.5,0.6,0.8,0.1333,0.15,0,0,0,1.4167,4.25,4.25,1.4167,1.4167,0.225,1.4167,1.4167,1.4167,1.4167,0,2.25,0,0,0,1.05,0
1430,3.5,3.5,1.5,0.6,0.8,0.1333,0.2,0,0,0,2.1667,5.5,5.5,1.8333,1.8333,0.35,1.5,1.5,1.5,1.5,0,3.5,0,0,0,0,0
1431,4.25,4.25,3.5,0.6667,1.2,0.2,0.1833,0,0,0,1.0833,5.25,5.25,1.75,1.75,0.225,2.0833,2.0833,2.0833,2.0833,0,2.25,0,0,0,0,0
1432,3.75,3.75,1.5,0.6,0.8,0.1333,0.2833,0,0,0,2.25,5.75,5.75,1.9167,1.9167,0.375,1.9167,1.9167,1.9167,1.9167,0,3.75,0,0,0,0,0
